zcr,spectral_c,rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
5879,1808.9417980008132,3430.322077824519,-238.7501678466797,104.1018295288086,-17.231517791748047,22.29935646057129,1.5480661392211914,-8.80402660369873,-11.249042510986328,-6.9808220863342285,-5.517439365386963,-2.380349636077881,-16.89517593383789,-5.251493453979492,-10.579926490783691,8.151519775390625,10.787589073181152,17.723520278930664,3.151045083999634,-0.030352313071489334,-5.06791877746582,-2.077479600906372,cel
4070,1340.6422110252547,2564.6044921875,-225.27630615234375,141.47586059570312,-25.07745361328125,27.85247230529785,3.936408281326294,-1.6929394006729126,0.5265854597091675,1.965254545211792,0.24449744820594788,3.626979112625122,-8.724380493164062,-2.309633255004883,-15.0684814453125,-5.697240352630615,-4.491430759429932,-2.9266488552093506,-12.162287712097168,-7.6754536628723145,-11.94697380065918,-5.945659637451172,cel
4488,1431.4568554856107,2632.516902043269,-237.6363525390625,135.386474609375,-21.398258209228516,19.300588607788086,3.735969066619873,-8.083306312561035,-7.2360944747924805,-3.3456649780273438,-3.429342031478882,-2.241180419921875,-11.816204071044922,-1.897535800933838,-10.624513626098633,0.8250533938407898,-1.8912445306777954,7.980234146118164,-0.12618806958198547,0.06178600713610649,-4.298986911773682,-0.6220024824142456,cel
5606,1847.5361612092183,3478.771784855769,-387.6118469238281,85.95225524902344,-21.222827911376953,23.77977752685547,2.8290464878082275,-3.6813039779663086,-13.471855163574219,-5.66120719909668,-7.58964204788208,-5.486293315887451,-4.3465423583984375,4.2530717849731445,-9.874664306640625,-3.1775732040405273,-4.06978178024292,-4.349682331085205,-1.7253108024597168,6.096931457519531,-1.869500756263733,-5.208864688873291,cel
6938,1978.1965373156486,3626.853966346154,-368.08612060546875,81.66474151611328,-24.482507705688477,29.79620933532715,0.2970670759677887,-11.54598331451416,-17.064395904541016,-4.017664432525635,1.4831361770629883,8.252625465393066,-0.12550635635852814,-4.835659980773926,-31.724807739257812,-15.853296279907227,2.2086617946624756,11.31545639038086,8.045456886291504,22.36090850830078,13.834519386291504,-9.012752532958984,cel
2474,912.8694416900763,1798.2709209735576,-315.5620422363281,178.94287109375,-22.38449478149414,28.431354522705078,18.95546531677246,-5.845355033874512,-12.326648712158203,-0.6581112146377563,0.30878162384033203,0.8834353089332581,-2.782877206802368,-4.839602470397949,-16.60707664489746,-13.213674545288086,-15.419876098632812,-15.466452598571777,-7.409743309020996,-3.3989500999450684,-5.6387834548950195,-4.353640556335449,cel
4991,1439.782829487607,2889.093299278846,-324.1073913574219,126.22223663330078,-29.388914108276367,60.691932678222656,7.580770015716553,17.33736801147461,-9.919700622558594,7.424680709838867,-2.515183925628662,12.426422119140625,2.6787075996398926,-5.274323463439941,-10.755928993225098,-5.975059986114502,-5.602363586425781,1.4067014455795288,1.923933982849121,-4.569910526275635,-6.32010555267334,0.1292315572500229,cel
3812,1316.065737590373,2719.1466346153848,-291.5029296875,135.60601806640625,-27.941335678100586,64.24137878417969,0.7069583535194397,6.837408065795898,-11.155176162719727,-3.163092613220215,-10.127354621887207,-1.5004560947418213,-4.971323013305664,-8.24491024017334,-5.661187648773193,-8.935955047607422,0.4716564416885376,11.212129592895508,12.959395408630371,3.7051496505737305,-0.21881479024887085,-3.162614107131958,cel
3296,1288.9788699561207,2716.9933143028848,-272.2119140625,137.69068908691406,-34.657283782958984,56.6783332824707,0.3957303464412689,6.256835460662842,-2.415242910385132,1.4260681867599487,-6.697566986083984,1.0326329469680786,-0.25222769379615784,-7.408748626708984,-3.153939962387085,-6.26483678817749,0.2565368711948395,4.522769927978516,10.723626136779785,3.3443174362182617,-2.283862829208374,-6.059119701385498,cel
5333,1519.3680051736656,2767.099421574519,-323.13372802734375,119.71864318847656,-19.00838279724121,25.162660598754883,9.871170997619629,2.3693912029266357,-9.093281745910645,2.1310291290283203,1.6332812309265137,2.2565841674804688,-6.33339262008667,-2.4369897842407227,-6.179349899291992,-0.3039279580116272,-5.1039276123046875,3.705247640609741,-5.774433612823486,0.19061608612537384,3.6222422122955322,10.543131828308105,cel
5715,1636.081138849529,3133.495154747596,-339.3575744628906,110.44755554199219,-17.6446533203125,29.840925216674805,6.255610466003418,1.5067253112792969,-6.9028496742248535,-1.642863154411316,-4.317361354827881,0.34129104018211365,-6.598395347595215,-8.799389839172363,-1.075048804283142,4.539740085601807,-7.547529697418213,2.1827805042266846,0.04151934012770653,2.716987133026123,-1.6602025032043457,9.580973625183105,cel
5953,1532.9884704207211,2890.5840594951924,-369.1069641113281,115.69454956054688,-21.341882705688477,32.868751525878906,11.184041023254395,4.091245174407959,-7.406286716461182,1.0289685726165771,-3.411177396774292,1.7608025074005127,-10.528749465942383,-12.384818077087402,3.880786180496216,7.22935676574707,-1.2088474035263062,4.873870849609375,0.6711783409118652,0.10348179191350937,-7.092906951904297,12.238032341003418,cel
6146,1553.0696659382759,2882.7989783653848,-313.3700866699219,139.25555419921875,-56.71359634399414,63.38133239746094,5.409295082092285,0.8691068291664124,-13.989415168762207,-0.4600861072540283,-4.557190895080566,-2.548321008682251,-5.952436923980713,-8.127426147460938,-7.40177583694458,-12.215617179870605,-10.00035285949707,-0.7304648756980896,-0.1962699294090271,-2.1048035621643066,-1.8210856914520264,2.8666858673095703,cel
9117,1871.780289575926,3201.656024639423,-316.0021667480469,117.68250274658203,-61.912235260009766,69.13470458984375,-0.9250656366348267,5.01724100112915,-7.358926773071289,-2.4654197692871094,-8.295352935791016,-7.2333831787109375,-11.043235778808594,-11.529052734375,-2.6251423358917236,-1.3448457717895508,14.266178131103516,23.579545974731445,13.313432693481445,-4.3852434158325195,-12.74221420288086,-9.54286003112793,cel
2887,1175.1852658589228,2491.1431415264424,-338.6344909667969,142.32586669921875,-31.53683853149414,54.209991455078125,19.433612823486328,-0.013654268346726894,-8.523880958557129,4.90727424621582,-2.5238373279571533,-12.146505355834961,-0.7921188473701477,-4.290524482727051,-5.98371696472168,-12.851157188415527,-8.289900779724121,-5.44135856628418,-5.11423921585083,-2.3833956718444824,1.5389233827590942,0.5751671195030212,cel
4081,1475.3772152488855,2643.283503605769,-316.8838195800781,124.44866180419922,-21.94156837463379,6.527682304382324,4.741706371307373,-10.035764694213867,-5.7310895919799805,0.5903928279876709,-1.7664210796356201,-1.4791996479034424,-10.001968383789062,-4.695556640625,-15.352639198303223,-2.0127828121185303,-2.2678565979003906,1.7400299310684204,-7.381808280944824,-1.3713798522949219,-5.1431050300598145,-6.254467964172363,cel
3987,1727.8661632441822,3172.254920372596,-278.97344970703125,84.43939208984375,-29.710174560546875,12.373326301574707,0.5218381285667419,-7.836856842041016,-8.341010093688965,-5.813702583312988,-7.778497695922852,-9.416778564453125,-19.839664459228516,-1.7851182222366333,-10.073387145996094,3.7463600635528564,-3.0996291637420654,4.3602399826049805,-7.835710048675537,0.5678167343139648,-4.449710369110107,-9.620522499084473,cel
6607,2205.4220561072643,4018.012883112981,-296.64385986328125,55.2548942565918,-34.8294563293457,-3.8157691955566406,-13.495818138122559,-23.195201873779297,-5.527132511138916,14.457314491271973,27.182353973388672,26.662267684936523,-10.31159782409668,-18.300506591796875,-20.812946319580078,21.412466049194336,18.39603042602539,9.254450798034668,-5.356655120849609,10.036468505859375,-1.618171215057373,-16.514558792114258,cel
2444,1088.8813491572835,2030.4982346754807,-297.7884826660156,152.8677520751953,-4.751936912536621,27.84736442565918,0.6243876814842224,4.127386093139648,-18.644866943359375,12.710834503173828,-8.354092597961426,-6.301366329193115,-15.742767333984375,-26.39166831970215,4.904222011566162,-8.5070161819458,-5.815759658813477,-6.393223762512207,-16.50312042236328,-3.255866765975952,-12.46465015411377,2.3535571098327637,cel
2468,1034.2118618690636,1842.0827073317307,-308.4527587890625,161.89186096191406,-7.688024997711182,24.05762481689453,-2.170774459838867,5.184782028198242,-21.77016830444336,14.761919975280762,-13.315360069274902,-12.476286888122559,-19.081539154052734,-31.865726470947266,1.5262497663497925,-13.946516036987305,-7.892870903015137,-6.662810802459717,-17.564735412597656,-0.6888931393623352,-10.384181022644043,3.6204771995544434,cel
3117,1252.0719377661123,2450.809795673077,-310.461181640625,146.34619140625,-5.736038684844971,26.460786819458008,-3.879804849624634,4.746405601501465,-25.11571502685547,8.919052124023438,-15.89983081817627,-11.223849296569824,-16.041006088256836,-23.662277221679688,2.0442287921905518,-10.131608009338379,-6.374176502227783,-5.042107582092285,-18.26092529296875,-2.4132254123687744,-12.980652809143066,0.7804827094078064,cel
4690,1370.0927797295283,2633.5107421875,-496.81744384765625,132.6635284423828,-10.852270126342773,29.572168350219727,2.781217098236084,-2.8023242950439453,-9.780750274658203,-3.2183151245117188,-5.055509090423584,5.670117378234863,-2.559731960296631,0.641493558883667,-5.47772741317749,-7.932080268859863,-10.260817527770996,-7.9124436378479,-8.597955703735352,1.2047499418258667,-8.244071960449219,-14.043790817260742,cel
6411,1638.6691710808097,3031.7093599759614,-411.51641845703125,119.29326629638672,-24.0478458404541,28.749481201171875,-3.3539297580718994,-18.41750717163086,-22.43458366394043,-12.423422813415527,-8.330436706542969,6.441964626312256,4.425211429595947,6.633293151855469,-7.375329494476318,-4.3612518310546875,-7.355363845825195,-4.17741584777832,-6.1993536949157715,-1.2418204545974731,3.7302513122558594,7.30825662612915,cel
5390,1480.0763450890872,2687.0952899639424,-317.87408447265625,139.873779296875,-39.52262496948242,17.596681594848633,-8.627578735351562,-7.673101902008057,-18.477890014648438,-9.140810012817383,-13.472675323486328,-5.2048115730285645,-8.788399696350098,-4.45309591293335,-11.290446281433105,-6.3149237632751465,-8.736967086791992,-5.460112571716309,-8.424555778503418,0.3940579891204834,0.787760317325592,1.387518286705017,cel
2388,899.7333524108096,1813.0128831129807,-369.10113525390625,176.3839874267578,-30.29381561279297,29.39902114868164,21.406024932861328,-4.84561014175415,-15.769957542419434,-0.39976179599761963,1.5400794744491577,1.4564169645309448,-3.4090473651885986,-3.5907185077667236,-16.970867156982422,-15.396574974060059,-17.060087203979492,-12.487163543701172,-10.450546264648438,-1.7135227918624878,-2.7646212577819824,-6.235123157501221,cel
6548,1778.2336426029715,3229.566368689904,-393.62469482421875,92.0358657836914,-19.229795455932617,30.621536254882812,10.02197265625,0.10405790060758591,-13.418210983276367,1.767301082611084,-3.2567405700683594,-2.8976898193359375,-7.5163679122924805,0.4073839485645294,-15.33858585357666,-10.23798656463623,-0.7058293223381042,8.256007194519043,2.7504329681396484,7.580827236175537,1.890006422996521,4.2559428215026855,cel
13101,2950.4734418997564,5546.539024939904,-492.561279296875,53.27812194824219,-8.56174087524414,19.15949249267578,3.139465570449829,-6.259711265563965,-1.7825297117233276,19.86504364013672,15.31344985961914,-3.700033664703369,-27.20917320251465,-1.5287814140319824,22.65454864501953,15.835249900817871,-12.594951629638672,-10.258045196533203,-0.056730885058641434,-10.662734985351562,-8.571585655212402,40.690956115722656,cel
4561,1470.354342263932,2827.392390324519,-401.8761291503906,121.91059112548828,-11.842347145080566,23.80859375,-3.78888201713562,-7.387686252593994,-16.046611785888672,-5.159517765045166,-6.46291971206665,1.1877131462097168,-0.328717976808548,8.331148147583008,7.5265889167785645,7.84844970703125,-2.2045791149139404,2.656977653503418,5.2168731689453125,11.722982406616211,11.166810035705566,4.694913387298584,cel
8832,2104.160994938466,4038.0553260216348,-320.9016418457031,87.61431121826172,-13.401714324951172,16.35970687866211,-5.818767547607422,-15.679899215698242,-25.87248992919922,-2.492753267288208,-6.3318376541137695,3.0488150119781494,-13.188716888427734,1.7981327772140503,1.5021628141403198,6.572750091552734,-5.754093170166016,11.6204252243042,18.07611083984375,17.322002410888672,-1.722387671470642,-9.34517765045166,cel
6951,1637.7474328572491,2885.532038762019,-330.72369384765625,115.62334442138672,-27.091421127319336,19.350826263427734,1.6256901025772095,-12.248570442199707,-22.533702850341797,-11.644003868103027,-13.096330642700195,-8.853736877441406,-14.783185958862305,-0.7517977356910706,5.581317901611328,13.212495803833008,2.0902693271636963,10.272136688232422,4.015478134155273,5.170512676239014,4.199031829833984,3.4407639503479004,cel
6795,1818.2707413544147,3277.5191556490386,-281.0771789550781,106.583251953125,-20.111858367919922,12.281773567199707,7.690619468688965,-4.706602573394775,-9.081439971923828,-7.965421199798584,-10.987150192260742,1.882443904876709,-5.9641547203063965,7.593173503875732,-4.109116554260254,-2.926386833190918,-15.360416412353516,-4.204590320587158,-6.654698848724365,0.6335863471031189,-1.3372142314910889,17.661121368408203,cel
5586,1579.6098330578964,2814.472468449519,-362.3758239746094,121.89335632324219,-25.07068634033203,15.990426063537598,2.7978744506835938,-6.846976280212402,-6.161777973175049,-1.269620418548584,-1.0439561605453491,5.781637668609619,-5.552915573120117,5.932926177978516,-7.015993118286133,2.149646282196045,7.761514663696289,19.90928077697754,8.273293495178223,5.4004621505737305,-0.7282755374908447,6.645171642303467,cel
5416,1589.1884150081537,2934.230205829327,-308.2755432128906,123.81271362304688,-16.576162338256836,21.85114097595215,5.202420711517334,-4.449734210968018,-7.943623065948486,-3.1760780811309814,-5.952320098876953,9.623544692993164,-1.370152235031128,8.245359420776367,-1.2973841428756714,3.9894330501556396,-5.630746841430664,0.9575110673904419,-10.094765663146973,-4.126454830169678,-8.657280921936035,-6.343687057495117,cel
4372,1454.2394845131266,2801.055626502404,-257.0669250488281,137.1513214111328,-17.71646499633789,27.107213973999023,-0.9702472686767578,-4.827834129333496,-7.202796936035156,-2.022588014602661,-1.8251869678497314,7.832517623901367,-3.3259453773498535,-0.010248095728456974,-10.572534561157227,-1.767040491104126,-11.2546968460083,-1.0196995735168457,-2.5533132553100586,7.294270992279053,4.316256999969482,5.355892658233643,cel
4772,1534.252249642643,3001.065955528846,-255.10186767578125,132.45701599121094,-17.50149917602539,28.66253089904785,-1.1499366760253906,-1.8017505407333374,-5.5160441398620605,-0.6235206127166748,-2.054685354232788,5.398731231689453,-5.62003755569458,-0.9431403279304504,-9.173406600952148,4.031683921813965,-2.465233564376831,6.946981430053711,2.6584951877593994,7.611007213592529,0.30249670147895813,2.715468168258667,cel
5318,1847.2847052126535,3631.243426983173,-205.36122131347656,102.48155975341797,-13.770191192626953,26.620975494384766,2.522948741912842,-2.8848531246185303,-11.244607925415039,3.5425937175750732,3.102400064468384,20.65941619873047,8.094551086425781,12.052675247192383,-13.697017669677734,-12.860902786254883,-15.080967903137207,1.619860053062439,-2.391421318054199,3.360177993774414,7.018387317657471,17.276771545410156,cel
5192,1753.524915763504,3465.2721228966348,-512.208984375,105.92052459716797,6.713679790496826,20.272987365722656,12.33154296875,3.666236639022827,-14.077249526977539,-1.0651581287384033,0.3829801082611084,7.558549880981445,11.00585651397705,23.236328125,5.499815464019775,-6.688962459564209,-13.14608097076416,-1.9402494430541992,1.9198919534683228,0.9085966944694519,-13.058172225952148,4.6937971115112305,cel
2696,1090.023323517162,2029.0902944711538,-395.6346130371094,150.7255096435547,-12.960918426513672,21.856182098388672,6.727757930755615,-2.939361810684204,-11.333847045898438,3.2166695594787598,-0.3751896321773529,-7.137959957122803,-9.472171783447266,-5.063877105712891,-8.688257217407227,-9.725077629089355,-8.956388473510742,-5.677803993225098,-6.9283127784729,-5.5179572105407715,-3.827727794647217,-5.587961196899414,cel
2481,928.2640068511606,1718.7637094350962,-331.4575500488281,169.64891052246094,-16.199350357055664,28.939359664916992,6.970288276672363,-1.278184175491333,-18.600244522094727,0.3408212661743164,0.40176156163215637,-3.5074386596679688,-11.54640007019043,-7.841183662414551,-11.895798683166504,-9.327885627746582,-10.504916191101074,-4.524958610534668,-1.588506817817688,-0.8425146341323853,-4.092386722564697,-0.8525222539901733,cel
3500,1074.9310507991004,1995.8794696514424,-381.5622863769531,162.67515563964844,-30.103288650512695,24.785160064697266,-0.7088407278060913,-8.02651309967041,-9.555278778076172,-8.928964614868164,-7.075112819671631,-7.692621231079102,-9.893026351928711,-6.969460964202881,-13.805603981018066,-5.629234790802002,-5.17834997177124,-2.4261646270751953,-5.434443950653076,-2.952779769897461,-3.27341628074646,-6.357972621917725,cel
6676,1659.8239958642093,2935.1412259615386,-310.8302307128906,127.7281723022461,-30.95433807373047,10.86673641204834,-3.4758858680725098,-4.781800746917725,-9.738931655883789,-4.6231842041015625,-10.756985664367676,-5.035606861114502,-5.345707893371582,10.266857147216797,-1.2748361825942993,3.5634024143218994,-11.051994323730469,-10.022583961486816,-7.182609558105469,6.268426418304443,-4.135893821716309,-10.063273429870605,cel
3986,1222.8076318966287,2324.592097355769,-333.33856201171875,151.8460693359375,-10.179155349731445,29.23596954345703,10.327437400817871,0.6695430874824524,-3.6571788787841797,-1.4696781635284424,-2.826836109161377,0.8388127088546753,-2.1090469360351562,5.506738185882568,-8.203132629394531,-7.155274391174316,-4.915375232696533,-1.9560586214065552,2.3991641998291016,4.139604091644287,-8.94156551361084,-2.9579403400421143,cel
4167,1400.2172158494993,2665.727726862981,-421.88726806640625,120.98921203613281,-26.133113861083984,23.980127334594727,-1.3365213871002197,-5.684426784515381,-8.44368839263916,-7.0395731925964355,-9.615640640258789,-13.236261367797852,-17.680295944213867,-12.233206748962402,-9.890884399414062,-3.235457420349121,-8.3857421875,-3.3009071350097656,-8.7257661819458,-3.5214345455169678,-8.408032417297363,-5.9205780029296875,cel
3603,1208.552133034929,2253.2012469951924,-391.5111999511719,144.47972106933594,-27.325132369995117,22.95722198486328,-0.17069244384765625,-8.638054847717285,-6.255390644073486,-7.1302032470703125,-8.950264930725098,-13.586775779724121,-22.16716194152832,-11.125441551208496,-9.799835205078125,-4.291116237640381,-9.380558013916016,-5.29788064956665,-10.31702995300293,-7.4859185218811035,-9.182828903198242,-3.9088900089263916,cel
6901,1698.0221768288993,3069.7237454927886,-408.3527526855469,113.8335952758789,-32.48952865600586,12.01530933380127,-8.115150451660156,-13.92145824432373,-13.692483901977539,-15.595959663391113,-18.303064346313477,-8.063254356384277,-19.86311912536621,-4.053275108337402,0.7309730052947998,10.96511459350586,2.9766337871551514,4.623153209686279,0.9419475793838501,-2.2405588626861572,-8.543094635009766,-8.640790939331055,cel
2441,858.9647626234884,1531.0107421875,-359.26092529296875,172.70114135742188,-16.181114196777344,21.576791763305664,10.70958423614502,-0.7180695533752441,-20.432619094848633,2.404578685760498,5.359776020050049,-3.238583564758301,-8.154107093811035,-3.442570209503174,-12.458366394042969,-14.643357276916504,-14.846972465515137,-5.536452293395996,-3.099392890930176,-1.0662271976470947,-3.095244884490967,-3.015895128250122,cel
1618,717.0992891927956,1283.2960862379807,-367.8031005859375,181.65684509277344,-14.470788955688477,21.48686408996582,21.618467330932617,5.635199069976807,-13.339520454406738,8.07094955444336,4.157231330871582,-5.94793176651001,-6.794203758239746,0.1818564534187317,-11.194491386413574,-12.203558921813965,-14.881826400756836,-8.182866096496582,-5.212954044342041,-1.9903203248977661,-5.074934482574463,-3.29166316986084,cel
